# candidate_names, preds, decision_scores, anomaly_scores, areas, lambda_1
NDWFS_J142926.5+331058 1.0 0.05234563870760561 -0.4476543612923944 1674.0 96.1938859289273
NDWFS_J142533.1+343747 1.0 0.00487461732666894 -0.49512538267333106 2712.0 79.58280748994866
NDWFS_J142717.6+343028 1.0 0.06868889287866964 -0.43131110712133036 1520.0 47.71137729175959
NDWFS_J143706.2+340630 1.0 0.0708903969750369 -0.4291096030249631 1284.0 76.36338530068707
NDWFS_J142857.8+342602 1.0 0.07573228728338527 -0.42426771271661473 1583.0 66.7219057472233
NDWFS_J142917.8+353322 1.0 0.07402947873768395 -0.42597052126231605 1513.0 80.37314892896075
NDWFS_J142844.2+333921 1.0 0.06591650059092685 -0.43408349940907315 821.0 38.32340350422045
NDWFS_J142636.8+345142 1.0 0.06685614213546132 -0.4331438578645387 898.0 36.87323259471317
NDWFS_J143134.7+333858 1.0 0.0505916870456769 -0.4494083129543231 1891.0 58.253327698799325
NDWFS_J143706.6+333915 1.0 0.006479170760765374 -0.4935208292392346 4488.0 193.874596364897
NDWFS_J143048.8+333634 1.0 0.06817276411808382 -0.4318272358819162 1058.0 39.090319814839674
NDWFS_J142437.5+323604 -1.0 -0.0022074604719100055 -0.50220746047191 539.0 28.13047491701482
NDWFS_J142730.7+323514 -1.0 -0.03822714113437331 -0.5382271411343733 6320.0 250.0692808425336
NDWFS_J143110.3+324934 1.0 0.048527984555297 -0.451472015444703 1018.0 58.2414734960446
NDWFS_J143206.9+332836 1.0 0.07820721784848289 -0.4217927821515171 757.0 29.46501094598909
NDWFS_J143554.6+331410 1.0 0.006117537311866705 -0.4938824626881333 973.0 31.525966551997307
NDWFS_J142729.0+343345 1.0 0.07273132995721937 -0.42726867004278063 1199.0 33.47495727139234
NDWFS_J142606.4+334429 1.0 0.05445432652840593 -0.4455456734715941 553.0 24.96415716975262
NDWFS_J142518.8+323829 1.0 0.014211916127056412 -0.4857880838729436 734.0 46.75963953323294
NDWFS_J142841.6+352802 1.0 0.06497936885722766 -0.43502063114277234 617.0 28.747585354795135
NDWFS_J143249.7+333042 -1.0 -0.013311437386481217 -0.5133114373864812 4340.0 217.58505779898323
NDWFS_J143240.6+334544 1.0 0.06227186047803068 -0.4377281395219693 1881.0 79.71619480277445
NDWFS_J142527.0+330212 1.0 0.0005401065920959125 -0.4994598934079041 2607.0 206.28160243666628
NDWFS_J143711.3+343536 -1.0 -0.02061707450279804 -0.520617074502798 3681.0 154.35896772819729
NDWFS_J143525.1+344104 1.0 0.023886015203905542 -0.47611398479609446 1751.0 77.5386801887503
NDWFS_J142502.1+353444 1.0 0.06104735194848504 -0.43895264805151496 1726.0 54.81340886918501
NDWFS_J143426.0+340334 1.0 0.07152762216906777 -0.4284723778309322 1045.0 37.274185448311805
NDWFS_J143547.0+353711 1.0 0.039314958443681436 -0.46068504155631856 3056.0 55.40460946703255
NDWFS_J142852.9+330310 1.0 0.06904300669660507 -0.43095699330339493 787.0 38.861347664261075
NDWFS_J143657.5+345912 1.0 0.05331550490390308 -0.4466844950960969 1781.0 44.05195440513528
NDWFS_J142429.9+331954 -1.0 -0.05267617860598728 -0.5526761786059873 1536.0 80.03878019631959
NDWFS_J143812.4+333536 1.0 0.028770946296650612 -0.4712290537033494 1845.0 52.77651665634808
NDWFS_J142533.8+323010 1.0 0.0694659544500894 -0.4305340455499106 955.0 59.8874385873767
NDWFS_J143420.6+353031 1.0 0.04311236902887944 -0.45688763097112056 2059.0 51.9631265858512
NDWFS_J143056.7+352545 1.0 0.06601991238205401 -0.433980087617946 1177.0 41.43863497602215
NDWFS_J143720.9+342228 1.0 0.0663362834424136 -0.4336637165575864 1237.0 63.423847275573166
NDWFS_J143500.7+340937 1.0 0.0701840485985944 -0.4298159514014056 1011.0 52.42679345092892
NDWFS_J143400.3+353013 1.0 0.07393833622494189 -0.4260616637750581 1506.0 77.32879810962147
NDWFS_J143658.5+341214 1.0 0.05755069479075037 -0.44244930520924963 784.0 33.937233985304225
NDWFS_J143636.1+353744 1.0 0.032549670384288465 -0.46745032961571154 966.0 37.91999462255686
NDWFS_J143447.5+334121 1.0 0.029484979791831456 -0.47051502020816854 2569.0 50.81428081823429
NDWFS_J143750.0+343905 1.0 0.07329767046199237 -0.42670232953800763 1454.0 47.45195471354237
NDWFS_J143136.6+323947 1.0 0.045855919706207615 -0.4541440802937924 1957.0 59.854915169774905
NDWFS_J143148.3+331125 1.0 0.04689380581635433 -0.45310619418364567 1051.0 27.838268679835437
NDWFS_J143142.2+350315 1.0 0.005348568491842898 -0.4946514315081571 3917.0 53.75881991341603
NDWFS_J143222.6+352937 1.0 0.037882891825741394 -0.4621171081742586 1261.0 32.77293336111079
NDWFS_J143231.9+342605 1.0 0.058681627030401584 -0.4413183729695984 2174.0 37.126828349932445
NDWFS_J143218.9+323545 1.0 0.0680106149733572 -0.4319893850266428 1133.0 41.3658214209604
NDWFS_J143216.8+353701 1.0 0.03635728817236267 -0.46364271182763733 1015.0 76.20482989001182
NDWFS_J143808.1+335541 1.0 0.07039472396050295 -0.42960527603949705 1541.0 81.3938478608006
NDWFS_J143023.3+351804 -1.0 -0.008133414504460368 -0.5081334145044604 3799.0 182.10821776905357
NDWFS_J142625.4+324734 1.0 0.03967776836567061 -0.4603222316343294 3986.0 239.60402424497568
NDWFS_J142709.6+330548 1.0 0.02663603927780772 -0.4733639607221923 1527.0 71.90953604895915
NDWFS_J143706.9+341040 1.0 0.052948091764637883 -0.4470519082353621 1078.0 33.12108793542616
NDWFS_J143751.4+343319 1.0 0.054456372644929085 -0.4455436273550709 1255.0 59.8682618160583
NDWFS_J143041.3+351457 1.0 0.07764412820925015 -0.42235587179074985 749.0 26.624139480221604
NDWFS_J143214.2+322716 1.0 0.05017085151733697 -0.44982914848266303 1013.0 33.47044312722542
NDWFS_J143732.6+344027 1.0 0.06543813572121382 -0.4345618642787862 1426.0 55.1830980456549
NDWFS_J143235.5+344052 1.0 0.006855175708256833 -0.49314482429174317 1130.0 31.80858038624791
NDWFS_J143633.5+351107 1.0 0.05141447892827744 -0.44858552107172256 1806.0 67.91996792257527
NDWFS_J143241.6+322045 1.0 0.04316358001958992 -0.4568364199804101 1679.0 99.8417747118436
NDWFS_J143443.7+334553 1.0 0.06669383433065462 -0.4333061656693454 1570.0 37.117848327976446
NDWFS_J142721.9+332421 -1.0 -0.03977044704673449 -0.5397704470467345 3085.0 150.6885985776247
NDWFS_J143224.9+325300 1.0 0.06071489621993137 -0.43928510378006863 1530.0 43.04309615210552
NDWFS_J143044.9+334006 1.0 0.057758992174585966 -0.44224100782541403 1550.0 49.09737626944997
NDWFS_J143017.3+353959 1.0 0.08691265551140542 -0.4130873444885946 898.0 36.74230037302784
NDWFS_J142852.7+325710 -1.0 -0.017049798854484988 -0.517049798854485 3892.0 83.8535381742966
NDWFS_J143307.5+341215 -1.0 -0.0268338981945746 -0.5268338981945746 3702.0 217.24367334063743
NDWFS_J142657.1+324647 1.0 0.03567385984481014 -0.46432614015518986 1233.0 49.83641034944787
NDWFS_J143307.2+342109 -1.0 -0.005276552148645419 -0.5052765521486454 5029.0 249.3400059835977
NDWFS_J143542.4+332858 1.0 0.0480165672477163 -0.4519834327522837 1873.0 67.41319998344358
NDWFS_J142652.5+324753 1.0 0.03314167510766758 -0.4668583248923324 1865.0 37.45244219043006
NDWFS_J143713.3+334140 1.0 0.008059897722784704 -0.4919401022772153 4142.0 292.0178025338469
NDWFS_J142728.6+325603 -1.0 -0.03165681202314519 -0.5316568120231452 4912.0 194.59451923357287
NDWFS_J143309.2+350732 1.0 0.03246485308151592 -0.4675351469184841 2384.0 41.16026544665034
NDWFS_J143009.7+340539 -1.0 -0.0020581048739480856 -0.5020581048739481 4220.0 128.84288867291167
NDWFS_J143201.4+323755 1.0 0.07018080273280675 -0.42981919726719325 1738.0 59.97660469439528
NDWFS_J143427.1+341817 -1.0 -0.02753932407409876 -0.5275393240740988 4069.0 312.9656610948555
NDWFS_J142554.1+335601 1.0 0.06041632341574127 -0.43958367658425873 1470.0 60.70534791218635
NDWFS_J143043.1+335526 1.0 0.07767635017986652 -0.4223236498201335 838.0 28.589177087495635
NDWFS_J143831.7+341512 1.0 0.05008077196447913 -0.44991922803552087 1023.0 41.55041670161145
NDWFS_J143432.4+344143 1.0 0.03163814886723437 -0.4683618511327656 2196.0 76.50825311574613
NDWFS_J143058.9+325409 1.0 0.04867609519382471 -0.4513239048061753 1646.0 104.89699215924136
NDWFS_J143644.3+334852 1.0 0.07030079146113682 -0.4296992085388632 743.0 45.70847132438189
NDWFS_J142623.6+323211 1.0 0.0634332975486141 -0.4365667024513859 1879.0 49.917810483662976
NDWFS_J143250.3+352844 1.0 0.06772376081647946 -0.43227623918352054 1644.0 33.79829580456363
NDWFS_J143219.8+333728 1.0 0.06562957094921762 -0.4343704290507824 1542.0 46.80493265033638
NDWFS_J143855.0+351402 -1.0 -0.0064432500162932005 -0.5064432500162932 4584.0 202.23898079166295
NDWFS_J143827.3+340501 1.0 0.0432664172083293 -0.4567335827916707 1882.0 58.72448712760262
NDWFS_J143203.0+354331 1.0 0.01561917117407019 -0.4843808288259298 1366.0 33.235413592055636
NDWFS_J142926.5+340004 1.0 0.05346702587198604 -0.44653297412801396 758.0 31.08066083910293
NDWFS_J142452.5+323823 1.0 0.07676597465213525 -0.42323402534786475 1100.0 24.842156923086044
NDWFS_J143635.9+343446 1.0 0.0088653876072598 -0.4911346123927402 1195.0 30.89859982958086
NDWFS_J143841.0+343530 1.0 0.07357863397417669 -0.4264213660258233 2156.0 79.01104497690372
NDWFS_J143317.1+330137 1.0 0.04635115140374935 -0.45364884859625065 1458.0 38.567989171963355
NDWFS_J143358.6+331150 1.0 0.05810435558970761 -0.4418956444102924 1803.0 32.13557723172486
NDWFS_J143233.3+333044 -1.0 -0.018447827048623133 -0.5184478270486231 4114.0 314.101811522218
NDWFS_J143017.2+344911 1.0 0.06726765462875073 -0.43273234537124927 1638.0 52.13135249928632
NDWFS_J143326.0+334056 1.0 0.03916877132459634 -0.46083122867540366 895.0 37.62811739801215
NDWFS_J142718.0+344208 1.0 0.03849494339855736 -0.46150505660144264 3153.0 210.39017240659496
NDWFS_J143629.4+333427 1.0 0.0610679347974456 -0.4389320652025544 1114.0 75.35788265721085
NDWFS_J143105.5+352019 1.0 0.037965305297509355 -0.46203469470249064 1589.0 75.952421543543
NDWFS_J143017.7+345644 1.0 0.060790062703733105 -0.4392099372962669 1601.0 65.69990527932332
NDWFS_J142654.9+331453 1.0 0.05333939086122702 -0.446660609138773 740.0 29.121221755613583
NDWFS_J142657.8+321914 1.0 0.0910714596341225 -0.4089285403658775 1608.0 74.03251445545597
NDWFS_J143659.8+334048 -1.0 -0.0013747789090892137 -0.5013747789090892 2459.0 155.0099989076607
NDWFS_J142547.4+345318 1.0 0.06560167757306623 -0.43439832242693377 613.0 30.834754343007923
NDWFS_J142618.6+341157 1.0 0.07885768214541772 -0.4211423178545823 1070.0 63.64038951177889
NDWFS_J143302.7+325322 1.0 0.030265523254189297 -0.4697344767458107 765.0 44.216114273193256
NDWFS_J143511.3+352549 1.0 0.032101283892814636 -0.46789871610718536 1862.0 61.62769654730671
NDWFS_J142521.1+322138 1.0 0.05077966877679829 -0.4492203312232017 590.0 30.332154312862613
NDWFS_J143502.7+354813 1.0 0.011012984282127936 -0.48898701571787206 3873.0 119.68196367339604
NDWFS_J142823.8+353451 1.0 0.029144194174216265 -0.47085580582578374 1537.0 80.32076133099595
NDWFS_J143307.7+343452 -1.0 -0.031768026870774624 -0.5317680268707746 3521.0 236.8069208521985
NDWFS_J142845.7+354654 1.0 0.0625857771384154 -0.4374142228615846 1477.0 46.590021881304295
NDWFS_J143032.0+351614 1.0 0.00823134317321178 -0.4917686568267882 732.0 24.638352921946137
NDWFS_J143215.7+353308 1.0 0.07432667592524145 -0.42567332407475855 739.0 27.31039884303787
NDWFS_J143230.9+352651 1.0 0.06905475262039451 -0.4309452473796055 562.0 32.285945780771065
NDWFS_J143006.1+353326 1.0 0.05910647891658177 -0.4408935210834182 997.0 40.53407149876769
NDWFS_J142955.1+351832 1.0 0.056326327400336995 -0.443673672599663 728.0 26.51519343171745
NDWFS_J143113.7+331118 1.0 0.05469611419379228 -0.4453038858062077 1713.0 60.90009505177835
NDWFS_J142745.6+333655 1.0 0.04375482152252097 -0.45624517847747903 659.0 25.10663820525637
NDWFS_J142521.0+341653 1.0 0.05131136865751906 -0.44868863134248094 882.0 23.57619724101488
NDWFS_J143737.4+342100 1.0 0.07529025936643452 -0.4247097406335655 1449.0 61.90329566410202
NDWFS_J142935.9+343808 1.0 0.0542546479354179 -0.4457453520645821 879.0 37.51055869303722
NDWFS_J142650.2+332815 1.0 0.05425560151295733 -0.44574439848704267 904.0 33.96051088603008
NDWFS_J143843.8+341131 1.0 0.05812176701405136 -0.44187823298594864 1396.0 109.9979443913834
NDWFS_J143033.2+333714 1.0 0.06804595472585817 -0.43195404527414183 815.0 25.480048438961067
NDWFS_J143107.6+352042 1.0 0.0523749332337099 -0.4476250667662901 1917.0 44.21600117092703
NDWFS_J142721.5+335858 1.0 0.06856469179966801 -0.431435308200332 591.0 32.14795008766962
NDWFS_J143321.6+335206 1.0 0.06894345983991529 -0.4310565401600847 823.0 31.85020342279661
NDWFS_J143301.5+351809 -1.0 -0.032999551968106666 -0.5329995519681067 782.0 70.4285051335323
NDWFS_J142933.3+345245 1.0 0.06664347704505713 -0.43335652295494287 1440.0 59.21131797403739
NDWFS_J143832.8+354059 1.0 0.027945186405199607 -0.4720548135948004 1365.0 70.53362608705068
NDWFS_J143600.2+340730 1.0 0.05855750954038058 -0.4414424904596194 2277.0 68.50439817691056
NDWFS_J143151.6+350114 1.0 0.04472007534114325 -0.45527992465885675 2404.0 158.3386350099861
NDWFS_J143407.5+334435 1.0 0.05784506876577761 -0.4421549312342224 606.0 31.188781164482293
NDWFS_J142750.8+352347 1.0 0.08062316287919269 -0.4193768371208073 1198.0 74.48334558744814
NDWFS_J143307.0+334851 1.0 0.04722093100536856 -0.45277906899463144 1147.0 82.50617167795914
NDWFS_J143449.0+353106 1.0 0.02915884594692958 -0.4708411540530704 3146.0 132.95324799952255
NDWFS_J143732.2+351513 1.0 0.06416210057627414 -0.43583789942372586 2052.0 52.98980556430337
NDWFS_J142608.3+321902 1.0 0.07729998254888015 -0.42270001745111985 611.0 42.90638047979869
NDWFS_J143227.1+331032 1.0 0.009852256301570272 -0.4901477436984297 3197.0 109.34751169115948
NDWFS_J143852.8+353753 1.0 0.03898321392300652 -0.4610167860769935 1197.0 47.56156717405781
NDWFS_J143057.8+335338 1.0 0.06920549922599928 -0.4307945007740007 1815.0 61.046016867229106
NDWFS_J143144.6+354527 1.0 0.06857301791895448 -0.4314269820810455 639.0 26.51925649270709
NDWFS_J143555.5+331739 -1.0 -0.026850529563245518 -0.5268505295632455 1332.0 38.21804080615624
NDWFS_J143036.6+350352 1.0 0.05127349368620254 -0.44872650631379746 1489.0 39.76466477500895
NDWFS_J143029.9+352115 1.0 0.06885177586864344 -0.43114822413135656 515.0 25.200630258330552
NDWFS_J142513.1+345024 1.0 0.07084224132505335 -0.42915775867494665 1121.0 52.14984861493432
NDWFS_J142512.4+352842 1.0 0.07209698698495215 -0.42790301301504785 968.0 24.734232847058607
NDWFS_J143423.8+345556 1.0 0.016603950123278588 -0.4833960498767214 2733.0 61.315381478938434
NDWFS_J143739.6+344825 1.0 0.05690734077586884 -0.44309265922413116 1471.0 26.763658932148505
NDWFS_J143131.9+334605 1.0 0.04280470199761616 -0.45719529800238384 1026.0 39.97319842904343
NDWFS_J143848.6+341029 1.0 0.0632326762512368 -0.4367673237487632 1129.0 44.763333287615445
NDWFS_J143300.9+341057 1.0 0.009743171235461534 -0.49025682876453847 536.0 25.54505262471255
NDWFS_J143623.5+335523 1.0 0.052899570737127255 -0.44710042926287275 2504.0 64.09256373086643
NDWFS_J143006.1+353114 1.0 0.06874112201413035 -0.43125887798586965 1361.0 57.10832357232002
NDWFS_J142803.5+351132 1.0 0.06257981466372692 -0.4374201853362731 2019.0 80.82310957329878
NDWFS_J143145.7+343937 1.0 0.071966538363118 -0.428033461636882 896.0 52.09276466851793
NDWFS_J143437.0+335034 1.0 0.06020783738854901 -0.439792162611451 2608.0 69.40942070191349
NDWFS_J142910.3+344218 1.0 0.070594119514585 -0.429405880485415 1631.0 207.36310698347572
NDWFS_J142730.1+344510 1.0 0.09001129185067291 -0.4099887081493271 818.0 34.441118022827
NDWFS_J143244.4+330106 1.0 0.06243345076765355 -0.43756654923234645 1359.0 61.64869714109331
NDWFS_J143301.3+342520 1.0 0.03494499918595567 -0.46505500081404433 2616.0 41.356043369189535
NDWFS_J142607.0+340916 1.0 0.06829567253626034 -0.43170432746373966 727.0 28.58488399807241
NDWFS_J143116.9+353128 1.0 0.0617654956280797 -0.4382345043719203 899.0 36.47124487943789
NDWFS_J143018.1+345028 1.0 0.04992037692480927 -0.4500796230751907 484.0 25.49005716933196
NDWFS_J143833.8+342900 1.0 0.04456686798968523 -0.45543313201031477 1426.0 98.37864418017254
NDWFS_J142449.2+340729 1.0 0.062017388711428534 -0.43798261128857147 964.0 48.70866689167124
NDWFS_J142807.1+353543 1.0 0.03635314443849452 -0.4636468555615055 1019.0 38.66324651571824
NDWFS_J143104.3+353459 1.0 0.04910994049905226 -0.45089005950094774 1154.0 81.65872262786243
NDWFS_J142923.5+331353 1.0 0.061171332459121264 -0.43882866754087874 1106.0 58.62771048257129
NDWFS_J143715.7+342352 1.0 0.07396977392674292 -0.4260302260732571 1141.0 66.87252736287483
NDWFS_J143202.2+341535 1.0 0.06712085451767663 -0.43287914548232337 1485.0 65.97414153237301
NDWFS_J143159.0+321937 1.0 0.04945018941439733 -0.4505498105856027 1473.0 39.10207890893405
NDWFS_J143134.7+342235 1.0 0.05503181843918098 -0.444968181560819 667.0 47.48257038917753
NDWFS_J143400.7+334751 1.0 0.05224339736643091 -0.4477566026335691 880.0 31.392121173439584
NDWFS_J142718.9+335412 1.0 0.08480983658918378 -0.4151901634108162 792.0 31.87582380681168
NDWFS_J143619.7+344150 1.0 0.012855099192176589 -0.4871449008078234 3975.0 52.01591678782211
NDWFS_J143128.2+322224 1.0 0.06529526415641934 -0.43470473584358066 1776.0 39.92794152665595
NDWFS_J143106.6+352042 1.0 0.056877656856776704 -0.4431223431432233 1421.0 66.67046982512427
NDWFS_J142557.1+350110 1.0 0.04967314476417711 -0.4503268552358229 1793.0 82.94450683979703
NDWFS_J143150.0+333120 1.0 0.07599268432129253 -0.4240073156787075 930.0 27.877657417127935
NDWFS_J143207.6+334224 1.0 0.07127694925762407 -0.42872305074237593 1702.0 82.73495298154933
NDWFS_J142602.6+324659 1.0 0.05948518935939845 -0.44051481064060155 1228.0 68.16350418480981
NDWFS_J142837.5+351738 1.0 0.07236835917078716 -0.42763164082921284 1499.0 167.9323823668406
NDWFS_J143739.6+341933 1.0 0.032145920922783455 -0.46785407907721654 2928.0 31.08639976259563
NDWFS_J143820.0+342139 1.0 0.03948418655830305 -0.46051581344169695 1057.0 39.066482312690965
NDWFS_J143403.5+334157 1.0 0.010614882842048146 -0.48938511715795185 2598.0 54.09745180930389
NDWFS_J143009.1+325058 -1.0 -0.026626540948692767 -0.5266265409486928 4401.0 179.0743605853164
NDWFS_J143136.5+335105 1.0 0.05399802740297044 -0.44600197259702956 862.0 26.04298829882779
NDWFS_J142649.0+324427 1.0 0.05030009890949322 -0.4496999010905068 2500.0 79.81395839263489
NDWFS_J143043.6+351956 1.0 0.07954421486521096 -0.42045578513478904 1068.0 82.64053396376777
NDWFS_J143731.6+353540 1.0 0.03252068359676252 -0.4674793164032375 2493.0 47.97759889038238
NDWFS_J143002.1+342736 1.0 0.054712756004067775 -0.4452872439959322 1444.0 72.596290059471
NDWFS_J143221.7+333621 1.0 0.0009224987267638096 -0.4990775012732362 2769.0 165.5778782613408
NDWFS_J143056.7+324703 1.0 0.07126990939732691 -0.4287300906026731 872.0 34.04655714737341
NDWFS_J143457.7+334534 -1.0 -0.01054643970772573 -0.5105464397077257 2788.0 242.92726238064105
NDWFS_J143627.7+342231 1.0 0.053981584961040996 -0.446018415038959 1540.0 44.810716451435454
NDWFS_J143216.4+330601 1.0 0.06573906614219305 -0.43426093385780695 1456.0 48.09946475551636
NDWFS_J142527.0+350131 1.0 0.06081334854168641 -0.4391866514583136 1634.0 41.61306157549487
NDWFS_J143018.8+324202 1.0 0.0681087228395918 -0.4318912771604082 1437.0 38.04053386736692
NDWFS_J143050.1+351614 1.0 0.051650234200696366 -0.44834976579930363 1719.0 50.97591756063878
NDWFS_J143124.6+353649 -1.0 -0.03237970020111469 -0.5323797002011147 4077.0 231.6963371100192
NDWFS_J142922.0+351855 1.0 0.05904037583634841 -0.4409596241636516 986.0 56.76683363258778
NDWFS_J143846.5+343339 1.0 0.07611559771174858 -0.4238844022882514 1137.0 32.190598937664106
NDWFS_J143556.8+350819 -1.0 -0.02458761828900513 -0.5245876182890051 5264.0 267.5682348408085
NDWFS_J143812.3+341649 1.0 0.06567218318787743 -0.43432781681212257 1409.0 73.53097283393896
NDWFS_J142802.2+343952 1.0 0.07455967310611472 -0.4254403268938853 1381.0 59.586314354676915
NDWFS_J142830.8+354231 1.0 0.0681547533668444 -0.4318452466331556 795.0 25.775356280719848
NDWFS_J142732.7+341212 1.0 0.0795327345409867 -0.4204672654590133 646.0 39.39391715171942
NDWFS_J142818.5+345455 1.0 0.042109428164799734 -0.45789057183520027 1979.0 83.36752115069667
NDWFS_J143131.4+334056 1.0 0.0431404864880508 -0.4568595135119492 2100.0 66.91337201489469
NDWFS_J143208.2+330134 1.0 0.05888056161303862 -0.4411194383869614 946.0 26.142686844234746
NDWFS_J143115.2+353953 1.0 0.07176006252881534 -0.42823993747118466 704.0 24.018510681719285
NDWFS_J143520.0+344031 1.0 0.03649108828642583 -0.46350891171357417 2043.0 84.6684433674827
NDWFS_J143708.1+354214 1.0 0.06711292363350074 -0.43288707636649926 1186.0 27.127467412322172
NDWFS_J143025.9+323136 1.0 0.042228402552054345 -0.45777159744794566 1833.0 51.06907447793758
NDWFS_J143047.6+353155 1.0 0.07092066587924939 -0.4290793341207506 1391.0 33.80906388602595
NDWFS_J142438.3+340502 1.0 0.002032186965421956 -0.49796781303457804 602.0 23.39793927734349
NDWFS_J142748.7+344328 1.0 0.07407356078018745 -0.42592643921981255 801.0 33.96294577030358
NDWFS_J142749.9+351728 1.0 0.07711264461812894 -0.42288735538187106 855.0 35.222646046442634
NDWFS_J142750.5+352514 1.0 0.06220409867476134 -0.43779590132523866 1673.0 55.67896654105674
NDWFS_J143615.1+351706 1.0 0.04553169553445857 -0.45446830446554143 1022.0 33.24773094985399
NDWFS_J143228.9+322959 1.0 0.06476917738322419 -0.4352308226167758 1029.0 35.87999959842859
NDWFS_J142925.8+350929 1.0 0.07122608198903574 -0.42877391801096426 1013.0 44.211822572696974
NDWFS_J142834.1+351004 1.0 0.06782195928125162 -0.4321780407187484 1396.0 47.018687128683226
NDWFS_J143731.5+352121 1.0 0.04697385953762123 -0.45302614046237877 1357.0 53.059359666956816
NDWFS_J143539.7+354517 1.0 0.07393876364363122 -0.4260612363563688 1494.0 25.43869722441749
NDWFS_J143123.2+345116 1.0 0.06246806003925187 -0.43753193996074813 1025.0 57.924370369170845
NDWFS_J143512.8+345129 1.0 0.05695445677550509 -0.4430455432244949 1209.0 53.97493135280757
NDWFS_J142435.7+325339 -1.0 -0.023797129168191433 -0.5237971291681914 1414.0 84.85059309591607
NDWFS_J143733.1+333612 1.0 0.029226808708830543 -0.47077319129116946 1519.0 40.899381988291566
NDWFS_J142543.4+343919 1.0 0.06374989083486887 -0.43625010916513113 738.0 32.716535287120166
NDWFS_J142856.4+334647 1.0 0.057059046302842364 -0.44294095369715764 1072.0 68.05533515054358
NDWFS_J143206.3+354542 1.0 0.005142340654741895 -0.4948576593452581 689.0 28.076490960092976
NDWFS_J142821.7+322003 1.0 0.01893601952319901 -0.481063980476801 2869.0 39.898457195789646
NDWFS_J143100.7+323430 1.0 0.061504375477956064 -0.43849562452204394 2495.0 59.34542038980615
NDWFS_J143806.1+340620 1.0 0.05670148271052339 -0.4432985172894766 1488.0 74.11416970652351
NDWFS_J143020.3+334711 1.0 0.08403975391342156 -0.41596024608657844 801.0 23.923821948997965
NDWFS_J142722.1+332119 -1.0 -0.03737675006752672 -0.5373767500675267 3555.0 275.6787444752876
NDWFS_J143024.5+333154 1.0 0.06216572848794982 -0.4378342715120502 1667.0 55.39735968246478
NDWFS_J143210.1+331740 1.0 0.05016603823258653 -0.44983396176741347 1086.0 59.5733217885472
NDWFS_J143049.0+333628 1.0 0.047623266615242354 -0.45237673338475765 1227.0 43.11277224740065
NDWFS_J143810.7+355111 1.0 0.013308172014519115 -0.4866918279854809 824.0 30.20972166836735
NDWFS_J143821.3+350719 1.0 0.05855690962310067 -0.4414430903768993 1555.0 112.07035326235469
NDWFS_J143119.8+353211 1.0 0.046607501117486905 -0.4533924988825131 948.0 41.01099372441361
NDWFS_J142910.4+351059 1.0 0.050451492919775465 -0.44954850708022454 1293.0 58.36180348420646
NDWFS_J143648.6+342427 1.0 0.04912522380662654 -0.45087477619337346 1096.0 41.28060054945793
NDWFS_J143258.4+332542 1.0 0.058222835562016406 -0.4417771644379836 2000.0 31.416944531374483
NDWFS_J142721.6+352041 1.0 0.05689579098819919 -0.4431042090118008 1989.0 67.2459471912753
NDWFS_J143313.8+344537 1.0 0.035699060669322824 -0.4643009393306772 3461.0 71.50646667198288
NDWFS_J142529.1+333930 1.0 0.06923563163984037 -0.43076436836015963 1239.0 40.582821731280866
NDWFS_J143605.1+343732 1.0 0.05866920748854565 -0.44133079251145435 1503.0 55.16599764500651
NDWFS_J143603.3+333721 1.0 0.04225076899841618 -0.4577492310015838 1576.0 34.32706554467042
NDWFS_J143541.0+343951 1.0 0.0685140930369923 -0.4314859069630077 695.0 36.62536198182307
NDWFS_J143752.3+350129 1.0 0.06132016006888813 -0.43867983993111187 1370.0 43.660685091915994
NDWFS_J143010.6+330450 1.0 0.046404602574655895 -0.4535953974253441 867.0 31.96658795660709
NDWFS_J143113.4+321853 1.0 0.059688495362430205 -0.4403115046375698 1130.0 56.90080928010313
NDWFS_J142727.3+351805 1.0 0.04978743311575795 -0.45021256688424205 989.0 48.53029205863694
NDWFS_J142601.2+342145 -1.0 -0.01921486169953479 -0.5192148616995348 4003.0 97.71342982643776
NDWFS_J143724.3+353350 1.0 0.04304390931367219 -0.4569560906863278 2129.0 63.87485161526069
NDWFS_J142924.2+351107 1.0 0.06296589727133206 -0.43703410272866794 1056.0 77.76157275396187
NDWFS_J143318.1+353757 1.0 0.06671276601510984 -0.43328723398489016 1188.0 39.86513447143175
NDWFS_J143806.7+340510 1.0 0.05781279837254499 -0.442187201627455 1561.0 74.86366094140267
NDWFS_J142654.4+351547 -1.0 -0.04929906418741703 -0.549299064187417 5915.0 287.4007758244473
NDWFS_J143635.8+343223 1.0 0.05460427808458057 -0.44539572191541943 1245.0 30.00169820211979
NDWFS_J143651.1+350232 1.0 0.01884001924548584 -0.48115998075451416 1856.0 169.9625190208638
NDWFS_J143157.7+351423 1.0 0.06768496869924628 -0.4323150313007537 1383.0 57.87256093274594
NDWFS_J142642.1+340739 1.0 0.0798737951943766 -0.4201262048056234 851.0 47.80155540193456
NDWFS_J143304.6+343713 1.0 0.04551154486982023 -0.45448845513017977 1415.0 45.96829525652315
NDWFS_J143302.2+333054 1.0 0.03886925616271464 -0.46113074383728536 3305.0 155.27216590847272
NDWFS_J142759.4+350336 1.0 0.07596544743959988 -0.4240345525604001 674.0 25.693028957837157
