classifier,nsig,accuracy,f1,precision,recall,roc_auc
logreg,1.23,0.8531784372364083,0.8575171993600759,0.833743657430082,0.8835493827160494,0.9197711857948484
logreg,1.24,0.8604401502952227,0.8647663754519505,0.8409485425328077,0.8908179012345678,0.9230427907331199
logreg,1.25,0.8563431677018635,0.8608638406306314,0.8376610546403602,0.8868981481481482,0.9226093750000001
logreg,1.26,0.8520458074534162,0.8555248297749969,0.8341790271735885,0.8788117283950617,0.9152291666666666
logreg,1.27,0.851753144654088,0.8555513442270396,0.8332076780055331,0.8805854430379746,0.9186420094936709
logreg,1.28,0.859816097444471,0.8634653414039575,0.8398145373050181,0.8889082278481013,0.920531565454254
logreg,1.29,0.8593042005966298,0.8634301840773103,0.8403188434839667,0.8884453099642974,0.9222410527569957
logreg,1.3,0.8608602757397404,0.8645270451509932,0.842176950404913,0.8894352482960077,0.9231804567808414
logreg,1.31,0.8717907888290053,0.8749863008938565,0.8540865239956433,0.8992372606296659,0.9256125217420251
logreg,1.32,0.8659072350155153,0.8689532658671798,0.8443449110722705,0.8966244725738397,0.9254477400777302
logreg,1.33,0.8620733300669606,0.8655518652240277,0.8412956579139717,0.8940928270042194,0.9234399836882797
logreg,1.34,0.86317573085089,0.8678227150957303,0.8415956963307002,0.8964784160986694,0.9238240581229871
logreg,1.35,0.8596153846153844,0.8637671970044163,0.8418193557492663,0.8884615384615385,0.9219756738987508
logreg,1.36,0.8585980148883376,0.8626821686714801,0.8370582448996908,0.8918747918747918,0.9214558945328177
logreg,1.37,0.8621091811414392,0.8674073948541453,0.8372058554350528,0.9007159507159507,0.9246369015599786
logreg,1.38,0.8674025974025973,0.8721652806998599,0.8448900985515907,0.903096903096903,0.9235647469413703
logreg,1.39,0.8616883116883118,0.8664446058286183,0.8403819177912665,0.8961038961038961,0.9201045707539214
logreg,1.4,0.8615270350564467,0.8655687216878516,0.8412240168491938,0.8921052631578947,0.9183964190286815
logreg,1.41,0.8686274509803921,0.872399537294909,0.8470395705979629,0.9006322624743678,0.9197197539302803
logreg,1.42,0.868421052631579,0.8733303521340938,0.8443426255809605,0.9052631578947368,0.9220048476454294
logreg,1.43,0.8619466713140467,0.8671981969218896,0.8366807075173528,0.9009122807017544,0.9238347183748846
logreg,1.44,0.8603222958057394,0.8651035469457817,0.8370530983608635,0.8962631578947369,0.9228016374269007
logreg,1.45,0.8641501103752759,0.8684798338126131,0.8418057622876212,0.8974385964912281,0.9219476023391813
logreg,1.46,0.8698120805369127,0.8738846259071339,0.8463798251256245,0.9038558558558558,0.923599039039039
logreg,1.47,0.8686129753914988,0.8739565367377388,0.8399380977072719,0.9114594594594594,0.9223565165165166
logreg,1.48,0.8667377108652277,0.8725939167336578,0.8394366946325216,0.90981981981982,0.9225675675675674
logreg,1.49,0.8695945945945948,0.874613491085514,0.8452235566933899,0.9067567567567567,0.9217494521548575
logreg,1.5,0.870748299319728,0.8762189217262396,0.8395420883242737,0.9169011477230654,0.9210847834135507
svc,0.1,0.8789405684754522,0.8832167450182723,0.8550565585780984,0.9138714090287279,0.9410853243406612
svc,0.11,0.8790697674418604,0.8837292790725406,0.8527237038196898,0.9174418604651164,0.9408328826392646
svc,0.12,0.8825581395348838,0.8873441171941604,0.8546117556187948,0.9232558139534884,0.9418875067604111
svc,0.13,0.8767441860465116,0.8827681101435276,0.8445271675717845,0.9255813953488374,0.9398593834505137
svc,0.14,0.8744186046511627,0.8796639456152752,0.8464381159807333,0.9162790697674421,0.9391968631692806
svc,0.15,0.8779069767441859,0.8823052510141292,0.8535158649121539,0.9139534883720932,0.9425365062195781
svc,0.16,0.8819767441860465,0.8862986955199584,0.8579704963671583,0.9174418604651164,0.9435640886965928
svc,0.17,0.8802325581395349,0.8848120573878198,0.8554804614085801,0.9174418604651164,0.9449702541914549
svc,0.18,0.8802325581395349,0.8847759309077867,0.8539755931083898,0.9186046511627908,0.9472552731206058
svc,0.19,0.8854651162790697,0.8897488714753028,0.8593190283108368,0.9232558139534884,0.9473363980530017
svc,0.2,0.8901162790697675,0.8942306217201399,0.864618253404535,0.9267441860465115,0.9486479177934019
svc,0.21,0.8959302325581395,0.8986827389264956,0.8772403601829695,0.9220930232558141,0.9517577068685776
svc,0.22,0.8959302325581395,0.8987168261555297,0.877528430331186,0.9220930232558141,0.9534072471606272
svc,0.23,0.8959302325581395,0.8986585314434123,0.8761596765261231,0.9232558139534884,0.9538128718226069
svc,0.24,0.8987012103903169,0.9010645680582364,0.8806669336326772,0.923187414500684,0.9554964527725638
svc,0.25,0.8986910104719164,0.9005366399183234,0.8841311797807064,0.9185225718194255,0.95437788311647
svc,0.26,0.9004555963552292,0.9021850373208155,0.887483231856336,0.9185088919288645,0.9570872967899977
svc,0.27,0.9027811777505779,0.9048128529829977,0.8874211570459435,0.9243228454172367,0.9587802627811538
svc,0.28,0.9056915544675643,0.9071597031044483,0.8924762754201673,0.9231737346101232,0.9591577323195366
svc,0.29,0.9115157078743371,0.9128370935424662,0.9016870795085801,0.9254993160054721,0.9602704164413197
svc,0.3,0.9132564939480483,0.9148949239354446,0.9005153617260078,0.9301641586867305,0.9591733210320366
svc,0.31,0.9103427172582619,0.9116462659929526,0.9010074305732678,0.9231874145006842,0.95901027582477
svc,0.32,0.9074493404052767,0.909238938926836,0.8958356529758282,0.9243502051983585,0.9599207838895427
svc,0.33,0.9074595403236774,0.9086153219871989,0.8974219223113844,0.9208891928864569,0.9600469252059936
svc,0.34,0.9103665170678635,0.9121972366256064,0.8942978509952303,0.9313543091655268,0.960641523239907
svc,0.35,0.9097885216918267,0.9114582815211136,0.8972387370337902,0.9266894664842681,0.9614524544268761
svc,0.36,0.9091935264517884,0.9111645240897414,0.8934942913064455,0.9302051983584132,0.9619990137753318
svc,0.37,0.9103699170406637,0.9120467778584607,0.8972267266002992,0.9278796169630643,0.9623763242452201
svc,0.38,0.9103461172310622,0.9119290106659157,0.8958758032688923,0.9290424076607389,0.9631291954315528
svc,0.39,0.9126784985720114,0.9140434988281937,0.901405334535256,0.9278796169630643,0.9622862914771101
svc,0.4,0.9150040799673602,0.9163311517063937,0.902473208701793,0.9313679890560875,0.9631411255686698
svc,0.41,0.9150176798585612,0.9167712851923022,0.9023410479372513,0.9325307797537621,0.9637700823974802
svc,0.42,0.9138480892152863,0.9154207744937717,0.904246230342024,0.9278659370725034,0.963137944198772
svc,0.43,0.9144294845641235,0.9160973058862789,0.8996437267820742,0.9336798905608756,0.9622511373397385
svc,0.44,0.9144362845097239,0.916115633872554,0.9031387819024614,0.9313543091655268,0.9630759074857634
svc,0.45,0.9109411124711002,0.9125671199816108,0.8972890902556724,0.9290287277701779,0.9622629084083606
svc,0.46,0.9144396844825241,0.9159726903225799,0.9020300930162444,0.9313679890560878,0.9632667896796361
svc,0.47,0.9161940704474365,0.9179340531420825,0.9014572921979443,0.9360191518467852,0.962827760633729
svc,0.48,0.9132734938120496,0.9152876988092205,0.8959412693495056,0.9360191518467852,0.9629566856488404
svc,0.49,0.9155854753161975,0.9173860821640073,0.8998814136028971,0.9360191518467852,0.9629752966627431
svc,0.5,0.9120971032231742,0.9138854339528277,0.8981417958520247,0.9313679890560878,0.9646440047084275
svc,0.51,0.9121141030871754,0.9136058391541276,0.8985668780392896,0.9302051983584132,0.9642511055260394
svc,0.52,0.9138548891608866,0.9154990984413509,0.8986100359440051,0.9336935704514365,0.9634982343397066
svc,0.53,0.912093703250374,0.9135780762220737,0.8973951805062793,0.9313679890560878,0.9627174466325199
svc,0.54,0.9202468380252957,0.9222352015446132,0.9040397818564397,0.9418331053351574,0.9599578468488531
svc,0.55,0.9132700938392493,0.9151313415976041,0.8979959400469921,0.9336662106703146,0.9601996309610918
svc,0.56,0.9161634706922344,0.9181940356375927,0.9008035042940975,0.937154582763338,0.9605618299239653
svc,0.57,0.9138344893240854,0.9157709155063586,0.8955583962250205,0.937154582763338,0.9605409919511342
svc,0.58,0.9144260845913232,0.9162054926921487,0.8975207587811749,0.9360054719562244,0.9598894473960486
svc,0.59,0.9051067591459268,0.9074279284246142,0.887047479516594,0.929015047879617,0.9568401043489327
svc,0.6,0.9080205358357134,0.9105595284711757,0.8880528156882319,0.9348290013679892,0.9571016129545381
svc,0.61,0.9067523459812321,0.9089296689567966,0.8876731359581914,0.9323529411764706,0.9540546559348456
svc,0.62,0.9038079695362435,0.9065397265274463,0.8812613002133984,0.9335294117647059,0.953986733687526
svc,0.63,0.9003161974704202,0.9033252687989854,0.8789461864607301,0.9300410396716826,0.9545194540769255
svc,0.64,0.899717802257582,0.9027161968629922,0.8786893529273334,0.9288782489740083,0.9537758088632966
svc,0.65,0.9009009927920577,0.903910384449753,0.8797430368767521,0.9300410396716827,0.9550424712881366
svc,0.66,0.9008193934448524,0.9036814055156756,0.8804839366117532,0.928796169630643,0.9552242865778002
svc,0.67,0.9037161702706378,0.9066424106952871,0.8846023114506586,0.9311354309165527,0.9551239938917698
svc,0.68,0.9013633890928873,0.9037302863247115,0.8837461102745234,0.9252804377564979,0.9528088314828365
svc,0.69,0.9002379980960151,0.9030821815111414,0.8803013086870415,0.9276196990424077,0.9551724302484649
svc,0.7,0.8990514075887391,0.9021784534203021,0.8765773584206308,0.9299316005471956,0.9547324467915885
svc,0.71,0.8990310077519379,0.9021264092421744,0.8773692662629176,0.9288098495212038,0.954656730188019
svc,0.72,0.8948422412620699,0.8976565569363879,0.8758991175264329,0.9216826265389878,0.9536126045875353
svc,0.73,0.8930708554331567,0.8958792065188057,0.8764457111723525,0.9169767441860467,0.9518682594725287
svc,0.74,0.893686250509996,0.8964738882240688,0.8730277986536716,0.9216963064295486,0.9534438329144528
svc,0.75,0.891938664490684,0.8943232317249642,0.873988321578131,0.9158549931600548,0.952343237998282
svc,0.76,0.8907894736842105,0.8945467877069367,0.8677740883364841,0.9240355677154584,0.949172207552572
svc,0.77,0.8890418876648984,0.8920412166968721,0.8688738078255238,0.9170314637482901,0.9498051410937549
svc,0.78,0.8890078879368964,0.8919311624775282,0.8700851934550613,0.9158686730506156,0.9480242102249228
svc,0.79,0.8866789065687476,0.8891823915046515,0.8730624250800249,0.9076744186046513,0.9467472083479146
svc,0.8,0.8820277437780497,0.8847278371803107,0.8652161021030302,0.9053351573187415,0.947644672796106
svc,0.81,0.8861077111383109,0.8886564624655147,0.8689004104580963,0.9100136798905609,0.9473543727929246
svc,0.82,0.8825887392900856,0.8857225120693186,0.8655370139358759,0.9076744186046513,0.9462747749180798
svc,0.83,0.884343125254998,0.8872380681586522,0.8671225096330405,0.9088235294117648,0.9456948111856965
svc,0.84,0.8830409356725146,0.886206094008695,0.8644592043663252,0.9099863201094391,0.9478522571819425
svc,0.85,0.887719298245614,0.8905907888969349,0.8683769565064756,0.9146785225718196,0.9483720930232558
svc,0.86,0.8858169934640523,0.8893433169377856,0.8664007359390128,0.9145006839945282,0.9465956385290093
svc,0.87,0.8826040591675268,0.8863680365991996,0.8583601980678293,0.9167031463748291,0.9461266596926047
svc,0.88,0.8830409356725146,0.8863477643154208,0.8650456641628667,0.9095348837209303,0.9464060513398247
svc,0.89,0.878937048503612,0.8826540141430803,0.8591398571529363,0.9083584131326949,0.9435052707813633
svc,0.9,0.8778156174750602,0.8814668372149516,0.8576840886629006,0.9071819425444596,0.9423463426410237
svc,0.91,0.878673860076575,0.8826768603688769,0.8564938082199787,0.9117086834733893,0.9433138902619872
svc,0.92,0.8726731639401322,0.8768993083414692,0.8530949628627751,0.9045378151260504,0.9435294117647057
svc,0.93,0.8697006613296207,0.8741409271897828,0.8463471056090773,0.9045378151260504,0.9426549678695008
svc,0.94,0.8732196310476853,0.876928673526192,0.852947491120287,0.9033613445378151,0.9425710990278464
svc,0.95,0.8705499477897668,0.8738775118554111,0.8548928817558972,0.8947478991596638,0.9423669467787115
svc,0.96,0.8723320570831883,0.8757540455001205,0.8525422129056903,0.9006582633053222,0.9425501730103806
svc,0.97,0.8664392620953707,0.8704408883342099,0.8469519270577776,0.8959383753501399,0.9420342725325422
svc,0.98,0.8652627915071355,0.8689305777852286,0.8489076173537808,0.8912044817927172,0.9416236612291975
svc,0.99,0.8640723981900452,0.867949693165483,0.8457606063727899,0.892422969187675,0.9416635360026362
svc,1.0,0.867737390814314,0.8720532738320543,0.8473184598515257,0.8992296918767506,0.9430445511537948
svc,1.01,0.8659234995773456,0.8701256300522504,0.8450512184623037,0.8980532212885153,0.9433064892623717
svc,1.02,0.8665962242885319,0.8711013439641657,0.8452588654456934,0.8992436974789915,0.9402114179004937
svc,1.03,0.8708333333333333,0.8750558274375839,0.8480110132356462,0.9047619047619048,0.9425878684807257
svc,1.04,0.870523239235814,0.8751908719345407,0.8452644786547447,0.9081325301204821,0.9425011269568067
svc,1.05,0.8690084117479329,0.8744630192511458,0.8421847670779288,0.9102696500286862,0.9430350654317952
svc,1.06,0.864490296515403,0.8697752807685328,0.8375701253477009,0.9052208835341367,0.9422505858200443
svc,1.07,0.8709580838323353,0.8760183612752253,0.8430233694009104,0.912378083763626,0.9407340204190253
svc,1.08,0.8653632494048049,0.8703770160481499,0.8401448468392078,0.9038439472174413,0.9406375934028712
svc,1.09,0.861734362600101,0.8673758364981025,0.8356563923236706,0.9026104417670682,0.9385110147993005
svc,1.1,0.8646201572758099,0.8707523472803553,0.8349308283694714,0.9109294320137693,0.9403056287110576
svc,1.11,0.8645235487404161,0.87029335297185,0.835715379044642,0.9092859241845431,0.9396214891891989
svc,1.12,0.8718510405257394,0.8776247970865334,0.846333893211801,0.9141198942109904,0.9396177717039184
svc,1.13,0.87469149324571,0.8803224573531443,0.8436240394806328,0.9213047311196002,0.9404873092133446
svc,1.14,0.8672727272727272,0.8739388623428723,0.8363024681497686,0.916382603585072,0.9390390831619161
svc,1.15,0.8669364375461935,0.8726345093021621,0.8361579269238323,0.9137378783426389,0.9374119320828823
svc,1.16,0.8678418329637841,0.8741337669664763,0.8357421080396563,0.9172054069938289,0.9372155486908967
svc,1.17,0.8711357174921442,0.8770541651022995,0.8399243428215268,0.9181722372779282,0.9392489405923868
svc,1.18,0.8671966182852012,0.8734324953799731,0.8355600102373447,0.9155676001204457,0.9378645500547146
svc,1.19,0.8631901840490798,0.8703307895097161,0.8315439528802854,0.9141523637458595,0.9352755194218609
svc,1.2,0.8669772021510264,0.8736070805695725,0.8324749367788081,0.9199337548931046,0.9365011654231769
svc,1.21,0.8679012345679012,0.8736499938946173,0.837373384791479,0.9135802469135802,0.9341716201798507
svc,1.22,0.865876849934821,0.8717266226614161,0.8354393889774279,0.9122222222222222,0.9325015241579028
svc,1.23,0.8674296449658769,0.8734642472968275,0.837830472926003,0.9133333333333333,0.9348485368084134
svc,1.24,0.8654052603327965,0.8714829107905058,0.8366827233497913,0.9107561728395062,0.9341106538637403
svc,1.25,0.8594604037267081,0.8655072882975526,0.8322890339394245,0.9030555555555557,0.9316957947530863
svc,1.26,0.8626785714285713,0.8686501970389078,0.8346068704099725,0.9063271604938272,0.9299189814814813
svc,1.27,0.8574017295597484,0.8621572720154218,0.8330937561204926,0.8944462025316454,0.9296420094936708
svc,1.28,0.8566953268051906,0.862278334217389,0.8298331141488685,0.8977215189873415,0.9308279923089249
svc,1.29,0.8650165282592921,0.870006457671782,0.8406736869470768,0.9024018175916911,0.9329615158648968
svc,1.3,0.8703781343223413,0.8750818745923554,0.8438375480029576,0.9097533268419344,0.934538350609493
svc,1.31,0.8660664706843051,0.8714812963083813,0.839142209134193,0.9081467056150601,0.9338582628017876
svc,1.32,0.8671811203658338,0.873543151268267,0.8336850252762792,0.9182732878935411,0.9342138333374944
svc,1.33,0.8741629919973869,0.8802495034781396,0.8410505935472947,0.9246673158065564,0.9348573556704034
svc,1.34,0.8695655724318145,0.8760461897624598,0.8358784720187209,0.9207400194741968,0.932168418512138
svc,1.35,0.8660256410256408,0.8730349822051491,0.8331128098235017,0.917948717948718,0.93344838921762
svc,1.36,0.8663151364764268,0.871506256159911,0.8357953449849134,0.9111222111222113,0.9336195855426626
svc,1.37,0.8698469809760134,0.8763453592229815,0.8359172401270311,0.9213952713952714,0.9341246360477129
svc,1.38,0.872563887725178,0.8787816073742893,0.838140912775794,0.925024975024975,0.9346713892168438
svc,1.39,0.8668831168831168,0.87350511299384,0.8331713059066255,0.9194805194805193,0.9346770113003879
svc,1.4,0.8712970036499449,0.8770207259566222,0.8402539671220299,0.9180792891319205,0.9330021482277122
svc,1.41,0.8686274509803923,0.8757047083155051,0.833016159484921,0.9241285030758716,0.9349111414900889
svc,1.42,0.8710526315789473,0.8778939432994933,0.8380295506076401,0.9223684210526315,0.9351108033240998
svc,1.43,0.8665780759846637,0.8735673203240589,0.8339183795850991,0.9180701754385966,0.9340318559556786
svc,1.44,0.8636423841059603,0.8702346947218649,0.833414413504807,0.9122280701754386,0.9328711111111112
svc,1.45,0.8654701986754967,0.8714347039902046,0.8355823792595268,0.9107543859649123,0.9339122807017544
svc,1.46,0.8684697986577181,0.8741843387245579,0.8376708185289358,0.9145585585585586,0.932467987987988
svc,1.47,0.8706174496644294,0.8768414184014647,0.8365383297299334,0.9221801801801803,0.9343087087087089
svc,1.48,0.8667603845456195,0.8730784985223773,0.8337827286644022,0.9165585585585585,0.9326191867543219
svc,1.49,0.866891891891892,0.874719968067329,0.8277042643044306,0.9283783783783784,0.9305880204528855
svc,1.5,0.8727891156462585,0.8793133171584457,0.8380630953878636,0.9263976305072195,0.9318955942243614
nn,0.1,0.8783591731266152,0.8828312570645627,0.8543844929980693,0.9138577291381669,0.9253200458117267
nn,0.11,0.8761627906976746,0.879758622707352,0.8564736890431645,0.9046511627906979,0.9308409951325041
nn,0.12,0.8639534883720931,0.8689720176839849,0.842863390323644,0.8976744186046511,0.9227149810708491
nn,0.13,0.8604651162790697,0.8654297627757902,0.8394440843450441,0.894186046511628,0.9240805840995133
nn,0.14,0.8546511627906976,0.8587478445983253,0.8346779122103314,0.8848837209302326,0.9207815035154138
nn,0.15,0.8598837209302326,0.8643631219744604,0.8389534599295836,0.8918604651162791,0.923539751216874
nn,0.16,0.8726744186046511,0.8768422652664698,0.8503937187648758,0.9058139534883722,0.925676041103299
nn,0.17,0.874418604651163,0.8785126850817335,0.8512220836135652,0.908139534883721,0.927244456462953
nn,0.18,0.8773255813953489,0.8804394075804278,0.8592240016947263,0.9034883720930234,0.9315035154137371
nn,0.19,0.8773255813953489,0.8818262553144709,0.852889157848686,0.9139534883720932,0.9263520822065981
nn,0.2,0.8924418604651164,0.8956901763754519,0.8719427691050651,0.9220930232558141,0.9371957815035156
nn,0.21,0.8825581395348838,0.8856695531343528,0.8648666341098306,0.9093023255813953,0.9331800973499188
nn,0.22,0.8872093023255815,0.8901539726921517,0.8688454412998752,0.913953488372093,0.9355462412114658
nn,0.23,0.880813953488372,0.8843319776250503,0.8594013953389256,0.9116279069767442,0.9346538669551109
nn,0.24,0.8882122943016455,0.8912458073498382,0.8682009149551119,0.9161969904240767,0.9368968918016097
nn,0.25,0.8893852849177207,0.8923721630575395,0.8691961202443501,0.9173461012311902,0.9365251487290427
nn,0.26,0.8893920848633211,0.8922333078480753,0.8714488528475499,0.9150205198358414,0.9325740463843731
nn,0.27,0.8888038895688835,0.891804946387843,0.869280627500413,0.9161969904240767,0.9322786561893551
nn,0.28,0.8859275125798993,0.8890984080123671,0.8661633520759802,0.9138440492476061,0.9331649858429041
nn,0.29,0.891734666122671,0.8948299604313318,0.8723633518609457,0.9196580027359783,0.9343193459103489
nn,0.3,0.891704066367469,0.8957325764236351,0.8697274039309824,0.9243091655266757,0.9354811821970539
nn,0.31,0.8980892152862777,0.9016142699726354,0.8776577339895079,0.9277975376196992,0.9370282823783921
nn,0.32,0.8934720522235823,0.8963602535283766,0.8736728656371827,0.9208207934336526,0.9407137403365888
nn,0.33,0.8940534475724196,0.8963487217678123,0.879820979914048,0.9138440492476061,0.9395167499125124
nn,0.34,0.8969502243982049,0.8997840169487766,0.8778270538200477,0.9231463748290014,0.9400128845480864
nn,0.35,0.9033727730178158,0.9060739536787148,0.8849267903569661,0.9289740082079344,0.9405775777049599
nn,0.36,0.9004589963280296,0.9032652687737069,0.8791694482389053,0.9289876880984954,0.942888842935768
nn,0.37,0.899299605603155,0.9021201476535236,0.8792266493352713,0.9266621067031464,0.9385868354913626
nn,0.38,0.8963722290221678,0.8992714457101819,0.8748806338980529,0.9254719562243503,0.9352573728247384
nn,0.39,0.8981164150686795,0.9008918105707517,0.8790817402349711,0.9243365253077975,0.9407372824738331
nn,0.4,0.8951958384332925,0.8979785662864433,0.8767704852889407,0.9208071135430916,0.9381271275411193
nn,0.41,0.8946348429212566,0.8977789025727562,0.8770786331211461,0.9208207934336526,0.9305039289918238
nn,0.42,0.8940500475996191,0.8969506036863834,0.8750496160040774,0.9208207934336526,0.9344852543505233
nn,0.43,0.8981232150142799,0.9010503857588491,0.8775549664155511,0.9266347469220246,0.931953361117297
nn,0.44,0.9004725962192304,0.9040418690416268,0.8775219462389648,0.9336388508891929,0.9386945248624057
nn,0.45,0.8981402148782809,0.9015802561132137,0.8740762968145022,0.931326949384405,0.9366582890592688
nn,0.46,0.9074561403508771,0.910169950203076,0.8862815999090519,0.9359917920656635,0.9366199535519997
nn,0.47,0.896419828641371,0.8992958267059867,0.8773560170206693,0.923201094391245,0.9262348487258614
nn,0.48,0.9028015775873793,0.9060675582710187,0.8786889517139732,0.9359781121751025,0.9375000795342474
nn,0.49,0.8969604243166055,0.9004991989043395,0.8713094599617758,0.9325034199726403,0.9364373429198611
nn,0.5,0.8981334149326807,0.9015886934046812,0.8759652213177261,0.9301778385772914,0.9392541278274423
nn,0.51,0.8958180334557323,0.8989926843489826,0.8732628518607093,0.9266757865937073,0.9396712054210543
nn,0.52,0.8975554195566435,0.9013614882743664,0.8718252268874155,0.9336662106703146,0.9288831800973497
nn,0.53,0.8998674010607915,0.903028046063325,0.8784961523348505,0.9301915184678524,0.9323265358063182
nn,0.54,0.8952026383788929,0.8991057247943983,0.8730456186923817,0.9278522571819426,0.9285357745045015
nn,0.55,0.8964028287773698,0.8996494804682328,0.8757131599985156,0.9255129958960329,0.9329373588267107
nn,0.56,0.8958044335645315,0.898223719995212,0.8809523833148409,0.917373461012312,0.9277997645786277
nn,0.57,0.9021895824833402,0.9045784090887332,0.8831263947796033,0.9278385772913816,0.9397353100244967
nn,0.58,0.8946178430572556,0.8976538365383252,0.8728271986921741,0.9243365253077978,0.9357536665288071
nn,0.59,0.8928974568203456,0.895903872789976,0.8720853589784836,0.9220246238030096,0.9367085547036554
nn,0.6,0.8981300149598803,0.9002859459758848,0.8816134499195882,0.9208481532147743,0.9385136639837114
nn,0.61,0.8822555419556645,0.8850792602332567,0.8649644254351629,0.90671682626539,0.9246179174752649
nn,0.62,0.8810655514755881,0.8841089621694402,0.8628787989051032,0.9066894664842682,0.9217822034167913
nn,0.63,0.8845743234054128,0.8875009341992811,0.8663716254086481,0.910232558139535,0.9138599560970952
nn,0.64,0.8787297701618387,0.8817083086987619,0.8615148985720907,0.9032147742818057,0.9160950275188495
nn,0.65,0.8793315653474771,0.8824513180882368,0.8609906859969343,0.9055403556771546,0.9196190309547291
nn,0.66,0.8908846729226166,0.8945219612387074,0.8709281520696596,0.9217236662106704,0.9291925683199187
nn,0.67,0.8838433292533662,0.8870501612696969,0.8652755096004621,0.9111764705882355,0.9213902586453727
nn,0.68,0.8826601387188904,0.8864643911449038,0.8597051359483607,0.9158823529411766,0.9219013457194667
nn,0.69,0.8826975384196926,0.8860496164799005,0.8620614734766965,0.9123666210670315,0.9279182706073236
nn,0.7,0.8861791105671154,0.8893790385763977,0.8640571159846335,0.9170041039671684,0.9269692679667865
nn,0.71,0.8739154086767306,0.8776860508150554,0.851341375421649,0.906497948016416,0.915619253650622
nn,0.72,0.8825581395348838,0.8865241048506693,0.8591488824528929,0.9170041039671684,0.9230226195399741
nn,0.73,0.8837243302053583,0.887921598227627,0.8602576226807285,0.9181532147742819,0.9242918270607323
nn,0.74,0.8796783625730994,0.8838039095019757,0.8542852233568302,0.9158139534883721,0.9212765246715235
nn,0.75,0.8802597579219367,0.884334640746415,0.8537625407632738,0.9181668946648427,0.9292386981834377
nn,0.76,0.8785053719570243,0.8825898555409193,0.8548486544206246,0.9134883720930234,0.9247365825724557
nn,0.77,0.8732524139806881,0.8775242785938652,0.8493421965564328,0.9087961696306429,0.9245549263512869
nn,0.78,0.8749898000815994,0.8786464570197348,0.8535440098316686,0.9064432284541726,0.9273879362453471
nn,0.79,0.8709132326941385,0.8743899149084415,0.8524145031170185,0.8994391244870042,0.9259369134349249
nn,0.8,0.8738338093295253,0.8777935595068447,0.8502625754781763,0.9076060191518469,0.9242444246492539
nn,0.81,0.869155446756426,0.8729501526766095,0.8500213547431603,0.8983036935704515,0.9219005503769925
nn,0.82,0.8697164422684617,0.8739331427515118,0.8488720347781997,0.9017647058823531,0.9242848280469571
nn,0.83,0.8662314701482388,0.87144205398533,0.840563880656784,0.9052941176470588,0.9213605128368275
nn,0.84,0.867251461988304,0.8718574702147442,0.8481730022412062,0.898235294117647,0.9261149110807112
nn,0.85,0.8590643274853802,0.8630233729568026,0.8412511367142151,0.8865253077975377,0.9090834473324214
nn,0.86,0.8659133126934984,0.8704932194931585,0.8453982116779777,0.8980711354309167,0.9258004345377001
nn,0.87,0.8685276917784659,0.8724850333942564,0.8477225164974598,0.8990560875512997,0.9316971111289932
nn,0.88,0.8683660130718953,0.8724188770533914,0.8491123295403982,0.8977701778385774,0.9320877122394787
nn,0.89,0.8501203990368076,0.8549269364030089,0.8320351631943176,0.8801367989056088,0.9041005874305948
nn,0.9,0.8496284829721361,0.8550063090711737,0.8280470008420371,0.8849247606019152,0.913141063812666
nn,0.91,0.8657222415593455,0.8692428442499969,0.8489884953176553,0.8917086834733892,0.9294382929642445
nn,0.92,0.8632335537765401,0.8665074458568638,0.8483332428791737,0.8880532212885154,0.9318442906574396
nn,0.93,0.8561260006961364,0.859607836195635,0.8384349597140506,0.8833193277310925,0.9231652661064425
nn,0.94,0.8555447267664462,0.8600382744172836,0.8350940463965246,0.8880812324929972,0.9190776075135936
nn,0.95,0.8581447963800907,0.861715534179532,0.8429411959591583,0.8828851540616247,0.9289831932773108
nn,0.96,0.8557570483814828,0.8593189037016717,0.8393756275986212,0.8805602240896357,0.9254753666172351
nn,0.97,0.8480856247824573,0.8528927751383195,0.8289329486812557,0.8793837535014006,0.9150718405009064
nn,0.98,0.8581900452488689,0.8626507423933681,0.8431160811255666,0.8853501400560224,0.9316065249629263
nn,0.99,0.8469265576052907,0.8511677607735567,0.8297737045179157,0.8747058823529411,0.9248695007414731
nn,1.0,0.8475204282896591,0.8517883071768688,0.8307074551827343,0.874327731092437,0.9203789849273043
nn,1.01,0.8570548041701889,0.8611983486351471,0.8399637492479686,0.8850420168067226,0.9273199279711883
nn,1.02,0.8553500986193295,0.859343577919744,0.8390174413525229,0.8814565826330533,0.9238728824863278
nn,1.03,0.8541666666666667,0.858983246357915,0.8302396208501269,0.8904761904761905,0.9284722222222221
nn,1.04,0.8561199030510409,0.8602328370862102,0.8385529063244519,0.8842226047045324,0.9197789457148323
nn,1.05,0.859424009124608,0.8641481780365284,0.8378188598445782,0.8934882386689615,0.9306863508455591
nn,1.06,0.8590650025250703,0.8627947207540198,0.8407159468980705,0.88714859437751,0.9308459310564116
nn,1.07,0.8649808816102734,0.8692264122082168,0.8419092692114578,0.8991537578886977,0.9337684645639357
nn,1.08,0.8557643748647283,0.8602364126208659,0.8371123894334505,0.8869477911646586,0.9264749186073036
nn,1.09,0.8605692229997836,0.8645227633587856,0.843644413686313,0.887091222030981,0.9206257041937113
nn,1.1,0.8598513815742009,0.8641223257056868,0.8398923303291884,0.8905048766494549,0.9287781072655511
